MsgID.LOCAL_VELOCITY,36.1400000,3.1392984,-3.8711288,0.1151333
MsgID.GLOBAL_POSITION,0.0000000,-122.3955450,37.7934989,7.0010000
MsgID.LOCAL_VELOCITY,0.0000000,2.2400000,-4.6700000,0.0300000
MsgID.LOCAL_POSITION,36.3900000,24.1581669,18.3948689,-7.0013437
MsgID.LOCAL_VELOCITY,36.3900000,2.2453208,-4.6773710,0.0336877
MsgID.GLOBAL_POSITION,0.0000000,-122.3955601,37.7935036,6.9960000
MsgID.LOCAL_VELOCITY,0.0000000,1.3300000,-5.4600000,0.0900000
MsgID.LOCAL_POSITION,36.6400000,24.6765633,17.0513134,-6.9968085
MsgID.LOCAL_VELOCITY,36.6400000,1.3319178,-5.4651017,0.0923220
MsgID.GLOBAL_POSITION,0.0000000,-122.3955771,37.7935059,6.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.5000000,-6.1600000,-0.0100000
MsgID.LOCAL_POSITION,36.8900000,24.9302711,15.5378227,-6.9911609
MsgID.LOCAL_VELOCITY,36.8900000,0.5048996,-6.1660423,-0.0158345
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3955982,37.7935080,6.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3800000,-6.8500000,-0.0400000
MsgID.LOCAL_POSITION,37.1410000,25.1650677,13.6636209,-6.9828377
MsgID.LOCAL_VELOCITY,37.1410000,-0.3853264,-6.8542686,-0.0451494
MsgID.GLOBAL_POSITION,0.0000000,-122.3956155,37.7935066,6.9720000
MsgID.LOCAL_VELOCITY,0.0000000,-1.1700000,-7.4000000,-0.1200000
MsgID.LOCAL_POSITION,37.3900000,25.0134296,12.1272917,-6.9727173
MsgID.LOCAL_VELOCITY,37.3900000,-1.1778563,-7.4072738,-0.1259917
MsgID.GLOBAL_POSITION,0.0000000,-122.3956380,37.7935022,6.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0200000,-7.9700000,-0.2000000
MsgID.LOCAL_POSITION,37.6410000,24.5247440,10.1268644,-6.9776473
MsgID.LOCAL_VELOCITY,37.6410000,-2.0293369,-7.9795346,-0.2011332
MsgID.GLOBAL_POSITION,0.0000000,-122.3956590,37.7934961,6.9740000
MsgID.LOCAL_VELOCITY,0.0000000,-2.5000000,-8.2100000,-0.1200000
MsgID.LOCAL_POSITION,37.8910000,23.8460045,8.2544012,-6.9748268
MsgID.LOCAL_VELOCITY,37.8910000,-2.5009656,-8.2199183,-0.1271128
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956825,37.7934900,6.9720000
MsgID.LOCAL_VELOCITY,0.0000000,-2.7300000,-8.3500000,-0.1700000
MsgID.LOCAL_POSITION,38.1410000,23.1636562,6.1648984,-6.9721489
MsgID.LOCAL_VELOCITY,38.1410000,-2.7322047,-8.3502197,-0.1760875
MsgID.GLOBAL_POSITION,0.0000000,-122.3957072,37.7934847,6.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-2.8200000,-8.3600000,-0.1800000
MsgID.LOCAL_POSITION,38.3910000,22.5774422,3.9701767,-6.9842968
MsgID.LOCAL_VELOCITY,38.3910000,-2.8259921,-8.3675289,-0.1810266
MsgID.GLOBAL_POSITION,0.0000000,-122.3957302,37.7934773,6.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-2.7800000,-7.5100000,-0.0800000
MsgID.LOCAL_POSITION,38.6410000,21.7553425,1.9267431,-6.9869971
MsgID.LOCAL_VELOCITY,38.6410000,-2.7852573,-7.5167489,-0.0885274
MsgID.GLOBAL_POSITION,0.0000000,-122.3957464,37.7934707,6.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2600000,-5.9800000,-0.0300000
MsgID.LOCAL_POSITION,38.8920000,21.0261574,0.4906141,-6.9985743
MsgID.LOCAL_VELOCITY,38.8920000,-2.2615902,-5.9899726,-0.0382135
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957618,37.7934661,7.0050000
MsgID.LOCAL_VELOCITY,0.0000000,-1.6000000,-4.3500000,0.0300000
MsgID.LOCAL_POSITION,39.1430000,20.5116806,-0.8791013,-7.0052299
MsgID.LOCAL_VELOCITY,39.1430000,-1.6049544,-4.3510857,0.0368856
MsgID.GLOBAL_POSITION,0.0000000,-122.3957731,37.7934641,7.0160000
MsgID.LOCAL_VELOCITY,0.0000000,-1.1000000,-3.0000000,0.0900000
MsgID.LOCAL_POSITION,39.3920000,20.2926388,-1.8833247,-7.0169492
MsgID.LOCAL_VELOCITY,39.3920000,-1.1019006,-3.0040560,0.0950731
MsgID.GLOBAL_POSITION,0.0000000,-122.3957808,37.7934639,7.0230000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6000000,-1.5700000,0.2100000
MsgID.LOCAL_POSITION,39.6420000,20.2614002,-2.5675979,-7.0233235
MsgID.LOCAL_VELOCITY,39.6420000,-0.6068733,-1.5787561,0.2131794
MsgID.GLOBAL_POSITION,0.0000000,-122.3957831,37.7934621,7.0140000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2400000,-0.3500000,0.2400000
MsgID.LOCAL_POSITION,39.8940000,20.0619812,-2.7699740,-7.0149679
MsgID.LOCAL_VELOCITY,39.8940000,-0.2491129,-0.3538455,0.2427257
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957836,37.7934617,7.0160000
MsgID.LOCAL_VELOCITY,0.0000000,0.1900000,0.9800000,0.2000000
MsgID.LOCAL_POSITION,40.1430000,20.0214691,-2.8159709,-7.0162234
MsgID.LOCAL_VELOCITY,40.1430000,0.1969543,0.9804767,0.2067902
MsgID.GLOBAL_POSITION,0.0000000,-122.3957782,37.7934624,7.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.5800000,2.0400000,0.2300000
MsgID.LOCAL_POSITION,40.3930000,20.1007996,-2.3340223,-7.0132470
MsgID.LOCAL_VELOCITY,40.3930000,0.5877908,2.0430331,0.2321063
MsgID.GLOBAL_POSITION,0.0000000,-122.3957693,37.7934641,7.0040000
MsgID.LOCAL_VELOCITY,0.0000000,1.0500000,3.0300000,0.1500000
MsgID.LOCAL_POSITION,40.6440000,20.2841015,-1.5506773,-7.0046215
MsgID.LOCAL_VELOCITY,40.6440000,1.0599849,3.0333598,0.1517441
MsgID.GLOBAL_POSITION,0.0000000,-122.3957616,37.7934663,7.0040000
MsgID.LOCAL_VELOCITY,0.0000000,1.2200000,2.9700000,0.1300000
MsgID.LOCAL_POSITION,40.8940000,20.5300598,-0.8662387,-7.0043640
MsgID.LOCAL_VELOCITY,40.8940000,1.2292916,2.9748454,0.1373251
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957538,37.7934685,6.9900000
MsgID.LOCAL_VELOCITY,0.0000000,0.9900000,2.1400000,0.1000000
MsgID.LOCAL_POSITION,41.1440000,20.7767963,-0.1725593,-6.9909487
MsgID.LOCAL_VELOCITY,41.1440000,0.9940917,2.1418157,0.1032762
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7934715,6.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.5300000,1.0600000,-0.0400000
MsgID.LOCAL_POSITION,41.3950000,21.1052799,0.1968856,-6.9940219
MsgID.LOCAL_VELOCITY,41.3950000,0.5379359,1.0616448,-0.0469542
MsgID.GLOBAL_POSITION,0.0000000,-122.3957476,37.7934723,7.0030000
